"stop_id","pid","race"
"4971","1","White"
"4972","1","White"
"4973","1","White"
"4974","1","Asian"
"4975","1","White"
"4975","2","Hispanic/Latino(a)"
"4975","3","White"
"4976","1","White"
"4976","2","White"
"4977","1","White"
"4978","1","White"
"4978","2","Hispanic/Latino(a)"
"4978","3","Hispanic/Latino(a)"
"4979","1","Hispanic/Latino(a)"
"4980","1","Hispanic/Latino(a)"
"4981","1","Black/African American"
"4982","1","Black/African American"
"4982","2","White"
"4983","1","White"
"4984","1","Hispanic/Latino(a)"
"4985","1","Hispanic/Latino(a)"
"4986","1","Black/African American"
"4987","1","White"
"4988","1","Hispanic/Latino(a)"
"4989","1","White"
"4990","1","Hispanic/Latino(a)"
"4991","1","Hispanic/Latino(a)"
"4992","1","White"
"4993","1","Black/African American"
"4994","1","White"
"4995","1","Black/African American"
"4996","1","White"
"4997","1","Hispanic/Latino(a)"
"4998","1","Hispanic/Latino(a)"
"4999","1","White"
"5000","1","White"
"5001","1","Asian"
"5002","1","White"
"5003","1","White"
"5004","1","Black/African American"
"5005","1","Hispanic/Latino(a)"
"5006","1","Hispanic/Latino(a)"
"5006","2","White"
"5007","1","White"
"5008","1","White"
"5009","1","Asian"
"5010","1","Black/African American"
"5010","2","Black/African American"
"5011","1","Hispanic/Latino(a)"
"5012","1","Hispanic/Latino(a)"
"5013","1","Hispanic/Latino(a)"
"5014","1","Black/African American"
"5014","2","Hispanic/Latino(a)"
"5015","1","Black/African American"
"5016","1","White"
"5016","2","Hispanic/Latino(a)"
"5017","1","White"
"5018","1","Hispanic/Latino(a)"
"5019","1","White"
"5020","1","White"
"5021","1","White"
"5022","1","White"
"5023","1","Middle Eastern or South Asian"
"5024","1","Middle Eastern or South Asian"
"5025","1","Middle Eastern or South Asian"
"5026","1","Middle Eastern or South Asian"
"5027","1","White"
"5028","1","Hispanic/Latino(a)"
"5029","1","Hispanic/Latino(a)"
"5030","1","White"
"5031","1","Middle Eastern or South Asian"
"5032","1","White"
"5033","1","White"
"5034","1","White"
"5035","1","Hispanic/Latino(a)"
"5036","1","Hispanic/Latino(a)"
"5037","1","White"
"5038","1","Pacific Islander"
"5039","1","Black/African American"
"5040","1","White"
"5041","1","White"
"5042","1","Hispanic/Latino(a)"
"5043","1","White"
"5044","1","Black/African American"
"5045","1","Hispanic/Latino(a)"
"5046","1","White"
"5047","1","Black/African American"
"5048","1","Black/African American"
"5049","1","Black/African American"
"5050","1","Black/African American"
"5051","1","Hispanic/Latino(a)"
"5052","1","White"
"5053","1","White"
"5054","1","Hispanic/Latino(a)"
"5055","1","Hispanic/Latino(a)"
"5056","1","Hispanic/Latino(a)"
"5057","1","Middle Eastern or South Asian"
"5058","1","Hispanic/Latino(a)"
"5059","1","Black/African American"
"5060","1","Hispanic/Latino(a)"
"5061","1","Black/African American"
"5062","1","Hispanic/Latino(a)"
"5063","1","Hispanic/Latino(a)"
"5064","1","Hispanic/Latino(a)"
"5065","1","Hispanic/Latino(a)"
"5066","1","Asian"
"5067","1","Hispanic/Latino(a)"
"5068","1","Hispanic/Latino(a)"
"5069","1","White"
"5070","1","Black/African American"
"5071","1","Middle Eastern or South Asian"
"5072","1","Hispanic/Latino(a)"
"5073","1","Black/African American"
"5074","1","Hispanic/Latino(a)"
"5075","1","White"
"5076","1","White"
"5077","1","Hispanic/Latino(a)"
"5078","1","Hispanic/Latino(a)"
"5079","1","White"
"5080","1","Hispanic/Latino(a)"
"5081","1","Hispanic/Latino(a)"
"5082","1","Hispanic/Latino(a)"
"5083","1","Middle Eastern or South Asian"
"5084","1","White"
"5085","1","Asian"
"5086","1","Hispanic/Latino(a)"
"5087","1","White"
"5088","1","White"
"5089","1","Hispanic/Latino(a)"
"5090","1","White"
"5091","1","Black/African American"
"5092","1","White"
"5093","1","White"
"5094","1","Black/African American"
"5095","1","Black/African American"
"5095","2","Black/African American"
"5096","1","White"
"5097","1","Hispanic/Latino(a)"
"5098","1","White"
"5099","1","Hispanic/Latino(a)"
"5100","1","White"
"5101","1","White"
"5102","1","White"
"5103","1","White"
"5104","1","Asian"
"5105","1","White"
"5106","1","Hispanic/Latino(a)"
"5107","1","White"
"5108","1","White"
"5108","1","Black/African American"
"5109","1","Hispanic/Latino(a)"
"5110","1","Hispanic/Latino(a)"
"5111","1","Hispanic/Latino(a)"
"5112","1","White"
"5113","1","White"
"5114","1","Black/African American"
"5115","1","Middle Eastern or South Asian"
"5116","1","White"
"5117","1","Hispanic/Latino(a)"
"5118","1","Hispanic/Latino(a)"
"5119","1","Middle Eastern or South Asian"
"5120","1","Hispanic/Latino(a)"
"5121","1","White"
"5122","1","White"
"5123","1","Black/African American"
"5123","1","Hispanic/Latino(a)"
"5124","1","Hispanic/Latino(a)"
"5125","1","Hispanic/Latino(a)"
"5126","1","White"
"5127","1","White"
"5128","1","Hispanic/Latino(a)"
"5129","1","White"
"5130","1","Hispanic/Latino(a)"
"5130","2","Hispanic/Latino(a)"
"5131","1","Hispanic/Latino(a)"
"5132","1","Hispanic/Latino(a)"
"5133","1","Hispanic/Latino(a)"
"5133","2","Hispanic/Latino(a)"
"5134","1","Hispanic/Latino(a)"
"5135","1","Black/African American"
"5136","1","White"
"5137","1","Middle Eastern or South Asian"
"5138","1","Hispanic/Latino(a)"
"5139","1","White"
"5140","1","White"
"5141","1","White"
"5142","1","White"
"5143","1","Hispanic/Latino(a)"
"5144","1","Black/African American"
"5145","1","White"
"5146","1","White"
"5147","1","White"
"5148","1","Hispanic/Latino(a)"
"5149","1","Black/African American"
"5150","1","White"
"5151","1","White"
"5152","1","White"
"5153","1","Black/African American"
"5154","1","White"
"5155","1","Hispanic/Latino(a)"
"5156","1","White"
"5157","1","Hispanic/Latino(a)"
"5158","1","Pacific Islander"
"5159","1","Middle Eastern or South Asian"
"5160","1","Hispanic/Latino(a)"
"5161","1","White"
"5162","1","White"
"5163","1","Hispanic/Latino(a)"
"5164","1","White"
"5165","1","Black/African American"
"5166","1","Hispanic/Latino(a)"
"5167","1","White"
"5168","1","Black/African American"
"5169","1","White"
"5170","1","Hispanic/Latino(a)"
"5171","1","White"
"5172","1","White"
"5173","1","Hispanic/Latino(a)"
"5173","2","Hispanic/Latino(a)"
"5174","1","Hispanic/Latino(a)"
"5175","1","White"
"5176","1","Black/African American"
"5177","1","White"
"5178","1","White"
"5178","2","White"
"5178","3","White"
"5179","1","Hispanic/Latino(a)"
"5180","1","Middle Eastern or South Asian"
"5181","1","White"
"5182","1","Black/African American"
"5182","1","White"
"5183","1","White"
"5184","1","White"
"5185","1","White"
"5186","1","White"
"5187","1","White"
"5188","1","Hispanic/Latino(a)"
"5189","1","Asian"
"5190","1","Hispanic/Latino(a)"
"5191","1","Hispanic/Latino(a)"
"5192","1","Hispanic/Latino(a)"
"5193","1","Black/African American"
"5194","1","Hispanic/Latino(a)"
"5195","1","Hispanic/Latino(a)"
"5196","1","Hispanic/Latino(a)"
"5197","1","Hispanic/Latino(a)"
"5198","1","White"
"5199","1","Hispanic/Latino(a)"
"5200","1","Hispanic/Latino(a)"
"5201","1","White"
"5202","1","White"
"5203","1","Asian"
"5204","1","Middle Eastern or South Asian"
"5205","1","Hispanic/Latino(a)"
"5206","1","White"
"5207","1","Hispanic/Latino(a)"
"5207","1","Asian"
"5208","1","Black/African American"
"5209","1","Asian"
"5210","1","Black/African American"
"5210","1","Hispanic/Latino(a)"
"5211","1","Hispanic/Latino(a)"
"5212","1","Black/African American"
"5213","1","Black/African American"
"5214","1","Hispanic/Latino(a)"
"5215","1","Black/African American"
"5216","1","Hispanic/Latino(a)"
"5217","1","Hispanic/Latino(a)"
"5218","1","Black/African American"
"5219","1","White"
"5220","1","Hispanic/Latino(a)"
"5221","1","Asian"
"5222","1","Black/African American"
"5223","1","Black/African American"
"5224","1","White"
"5225","1","White"
"5226","1","Hispanic/Latino(a)"
"5226","1","White"
"5227","1","Hispanic/Latino(a)"
"5228","1","White"
"5228","2","Hispanic/Latino(a)"
"5228","2","Native American"
"5229","1","Hispanic/Latino(a)"
"5230","1","Hispanic/Latino(a)"
"5231","1","Hispanic/Latino(a)"
"5232","1","White"
"5233","1","Black/African American"
"5233","1","White"
"5234","1","Hispanic/Latino(a)"
"5235","1","Hispanic/Latino(a)"
"5236","1","Black/African American"
"5236","2","Black/African American"
"5237","1","Black/African American"
"5237","2","Black/African American"
"5238","1","Hispanic/Latino(a)"
"5239","1","White"
"5240","1","Hispanic/Latino(a)"
"5241","1","Hispanic/Latino(a)"
"5242","1","Hispanic/Latino(a)"
"5243","1","Hispanic/Latino(a)"
"5244","1","Hispanic/Latino(a)"
"5245","1","White"
"5246","1","White"
"5247","1","Hispanic/Latino(a)"
"5248","1","Hispanic/Latino(a)"
"5249","1","White"
"5249","2","Black/African American"
"5249","2","Native American"
"5250","1","White"
"5251","1","Hispanic/Latino(a)"
"5252","1","Hispanic/Latino(a)"
"5253","1","Hispanic/Latino(a)"
"5254","1","Hispanic/Latino(a)"
"5255","1","White"
"5256","1","Asian"
"5257","1","Black/African American"
"5258","1","Asian"
"5259","1","Hispanic/Latino(a)"
"5260","1","White"
"5261","1","White"
"5262","1","Hispanic/Latino(a)"
"5262","1","White"
"5263","1","Black/African American"
"5264","1","White"
"5265","1","Asian"
"5266","1","White"
"5267","1","Hispanic/Latino(a)"
"5268","1","White"
"5269","1","Hispanic/Latino(a)"
"5270","1","White"
"5271","1","White"
"5272","1","Hispanic/Latino(a)"
"5273","1","Hispanic/Latino(a)"
"5274","1","Black/African American"
"5275","1","Black/African American"
"5276","1","White"
"5277","1","Black/African American"
"5278","1","Hispanic/Latino(a)"
"5279","1","White"
"5280","1","Middle Eastern or South Asian"
"5281","1","White"
"5282","1","Hispanic/Latino(a)"
"5283","1","Asian"
"5284","1","White"
"5285","1","Black/African American"
"5286","1","Middle Eastern or South Asian"
"5287","1","Asian"
"5288","1","White"
"5289","1","White"
"5290","1","Hispanic/Latino(a)"
"5291","1","Hispanic/Latino(a)"
"5292","1","Black/African American"
"5293","1","White"
"5294","1","White"
"5295","1","White"
"5296","1","Hispanic/Latino(a)"
"5297","1","White"
"5298","1","White"
"5299","1","White"
"5300","1","White"
"5301","1","White"
"5302","1","White"
"5303","1","Hispanic/Latino(a)"
"5304","1","Asian"
"5305","1","White"
"5306","1","Hispanic/Latino(a)"
"5307","1","White"
"5308","1","White"
"5309","1","White"
"5310","1","Hispanic/Latino(a)"
"5311","1","Black/African American"
"5312","1","Asian"
"5312","1","White"
"5312","2","White"
"5313","1","White"
"5314","1","Hispanic/Latino(a)"
"5315","1","White"
"5316","1","White"
"5317","1","Hispanic/Latino(a)"
"5318","1","White"
"5319","1","Hispanic/Latino(a)"
"5320","1","Asian"
"5320","2","Hispanic/Latino(a)"
"5321","1","Black/African American"
"5322","1","Hispanic/Latino(a)"
"5323","1","Hispanic/Latino(a)"
"5324","1","Asian"
"5325","1","White"
"5326","1","White"
"5327","1","Hispanic/Latino(a)"
"5328","1","Hispanic/Latino(a)"
"5329","1","White"
"5330","1","Middle Eastern or South Asian"
"5331","1","Hispanic/Latino(a)"
"5332","1","Hispanic/Latino(a)"
"5333","1","Hispanic/Latino(a)"
"5333","2","Black/African American"
"5334","1","White"
"5335","1","Hispanic/Latino(a)"
"5336","1","Hispanic/Latino(a)"
"5337","1","Hispanic/Latino(a)"
"5338","1","Hispanic/Latino(a)"
"5338","2","Hispanic/Latino(a)"
"5339","1","Hispanic/Latino(a)"
"5340","1","Black/African American"
"5341","1","Hispanic/Latino(a)"
"5342","1","Hispanic/Latino(a)"
"5342","2","Black/African American"
"5343","1","White"
"5344","1","White"
"5344","2","White"
"5345","1","White"
"5346","1","Middle Eastern or South Asian"
"5347","1","Hispanic/Latino(a)"
"5348","1","Hispanic/Latino(a)"
"5349","1","Hispanic/Latino(a)"
"5350","1","Hispanic/Latino(a)"
"5351","1","Hispanic/Latino(a)"
"5351","2","Hispanic/Latino(a)"
"5352","1","White"
"5352","2","White"
"5353","1","Hispanic/Latino(a)"
"5353","2","Hispanic/Latino(a)"
"5354","1","Hispanic/Latino(a)"
"5355","1","Hispanic/Latino(a)"
"5356","1","Middle Eastern or South Asian"
"5357","1","Middle Eastern or South Asian"
"5358","1","Black/African American"
"5359","1","Hispanic/Latino(a)"
"5360","1","Black/African American"
"5361","1","Black/African American"
"5362","1","White"
"5363","1","White"
"5364","1","White"
"5365","1","White"
"5366","1","Black/African American"
"5366","1","White"
"5366","1","Pacific Islander"
"5366","1","Asian"
"5366","1","Middle Eastern or South Asian"
"5366","1","Native American"
"5366","1","Hispanic/Latino(a)"
"5367","1","Hispanic/Latino(a)"
"5368","1","White"
"5369","1","White"
"5369","2","White"
"5369","3","Hispanic/Latino(a)"
"5369","4","White"
"5370","1","White"
"5371","1","Pacific Islander"
"5371","1","Asian"
"5371","1","Native American"
"5371","1","White"
"5371","1","Black/African American"
"5371","1","Middle Eastern or South Asian"
"5371","1","Hispanic/Latino(a)"
"5372","1","Black/African American"
"5373","1","White"
"5374","1","Hispanic/Latino(a)"
"5375","1","Hispanic/Latino(a)"
"5376","1","Hispanic/Latino(a)"
"5377","1","Hispanic/Latino(a)"
"5378","1","White"
"5379","1","Hispanic/Latino(a)"
"5380","1","White"
"5381","1","Hispanic/Latino(a)"
"5382","1","Hispanic/Latino(a)"
"5383","1","Hispanic/Latino(a)"
"5384","1","Native American"
"5384","1","Hispanic/Latino(a)"
"5384","2","Hispanic/Latino(a)"
"5385","1","White"
"5386","1","Hispanic/Latino(a)"
"5387","1","Hispanic/Latino(a)"
"5388","1","Black/African American"
"5389","1","Black/African American"
"5390","1","Black/African American"
"5391","1","Black/African American"
"5391","1","Middle Eastern or South Asian"
"5392","1","Hispanic/Latino(a)"
"5393","1","Hispanic/Latino(a)"
"5394","1","Black/African American"
"5395","1","Middle Eastern or South Asian"
"5395","1","Black/African American"
"5395","1","Hispanic/Latino(a)"
"5395","1","White"
"5395","1","Native American"
"5395","1","Pacific Islander"
"5395","1","Asian"
"5396","1","White"
"5397","1","White"
"5398","1","Hispanic/Latino(a)"
"5399","1","Hispanic/Latino(a)"
"5400","1","Hispanic/Latino(a)"
"5401","1","Asian"
"5401","1","Middle Eastern or South Asian"
"5401","1","Hispanic/Latino(a)"
"5401","1","Black/African American"
"5401","1","Native American"
"5401","1","Pacific Islander"
"5401","1","White"
"5402","1","Middle Eastern or South Asian"
"5403","1","Hispanic/Latino(a)"
"5404","1","Black/African American"
"5405","1","Hispanic/Latino(a)"
"5406","1","White"
"5407","1","White"
"5408","1","Black/African American"
"5409","1","Hispanic/Latino(a)"
"5410","1","Asian"
"5411","1","Black/African American"
"5412","1","Hispanic/Latino(a)"
"5413","1","Asian"
"5414","1","Hispanic/Latino(a)"
"5415","1","Hispanic/Latino(a)"
"5416","1","Hispanic/Latino(a)"
"5417","1","Black/African American"
"5418","1","Asian"
"5419","1","Asian"
"5420","1","Black/African American"
"5421","1","Asian"
"5422","1","Middle Eastern or South Asian"
"5423","1","White"
"5424","1","Hispanic/Latino(a)"
"5425","1","Hispanic/Latino(a)"
"5426","1","Hispanic/Latino(a)"
"5427","1","Hispanic/Latino(a)"
"5428","1","Black/African American"
"5429","1","Hispanic/Latino(a)"
"5430","1","Black/African American"
"5430","2","Hispanic/Latino(a)"
"5430","3","White"
"5431","1","White"
"5432","1","White"
"5433","1","Middle Eastern or South Asian"
"5433","1","White"
"5434","1","Hispanic/Latino(a)"
"5434","2","Hispanic/Latino(a)"
"5434","3","Hispanic/Latino(a)"
"5435","1","Hispanic/Latino(a)"
"5436","1","White"
"5437","1","Middle Eastern or South Asian"
"5438","1","Black/African American"
"5439","1","White"
"5440","1","Hispanic/Latino(a)"
"5441","1","Black/African American"
"5442","1","White"
"5443","1","Middle Eastern or South Asian"
"5444","1","Hispanic/Latino(a)"
"5445","1","White"
"5446","1","White"
"5447","1","Asian"
"5448","1","Hispanic/Latino(a)"
"5448","2","Hispanic/Latino(a)"
"5449","1","White"
"5450","1","Hispanic/Latino(a)"
"5451","1","White"
"5452","1","White"
"5453","1","White"
"5454","1","Pacific Islander"
"5455","1","White"
"5456","1","White"
"5457","1","White"
"5458","1","Hispanic/Latino(a)"
"5459","1","White"
"5460","1","Black/African American"
"5461","1","White"
"5462","1","Black/African American"
"5463","1","Hispanic/Latino(a)"
"5464","1","White"
"5465","1","White"
"5466","1","Hispanic/Latino(a)"
"5467","1","White"
"5468","1","White"
"5469","1","Black/African American"
"5470","1","White"
"5471","1","White"
"5472","1","White"
"5473","1","Hispanic/Latino(a)"
"5474","1","White"
"5475","1","Hispanic/Latino(a)"
"5476","1","Hispanic/Latino(a)"
"5477","1","White"
"5478","1","Hispanic/Latino(a)"
"5479","1","White"
"5480","1","White"
"5480","2","Hispanic/Latino(a)"
"5481","1","White"
"5482","1","White"
"5483","1","Black/African American"
"5484","1","White"
"5485","1","Black/African American"
"5486","1","Middle Eastern or South Asian"
"5487","1","Hispanic/Latino(a)"
"5488","1","Asian"
"5489","1","Hispanic/Latino(a)"
"5489","2","Hispanic/Latino(a)"
"5490","1","White"
"5491","1","White"
"5492","1","Hispanic/Latino(a)"
"5493","1","White"
"5494","1","Middle Eastern or South Asian"
"5495","1","White"
"5496","1","White"
"5497","1","Asian"
"5498","1","Black/African American"
"5499","1","Asian"
"5500","1","White"
"5501","1","White"
"5502","1","Black/African American"
"5503","1","Middle Eastern or South Asian"
"5504","1","White"
"5505","1","White"
"5506","1","Hispanic/Latino(a)"
"5507","1","White"
"5508","1","Hispanic/Latino(a)"
"5509","1","Asian"
"5510","1","White"
"5511","1","White"
"5512","1","Middle Eastern or South Asian"
"5513","1","Asian"
"5514","1","White"
"5515","1","Pacific Islander"
"5516","1","White"
"5517","1","White"
"5518","1","Hispanic/Latino(a)"
"5518","2","Hispanic/Latino(a)"
"5519","1","White"
"5520","1","Hispanic/Latino(a)"
"5521","1","White"
"5522","1","Hispanic/Latino(a)"
"5523","1","White"
"5524","1","Middle Eastern or South Asian"
"5525","1","Hispanic/Latino(a)"
"5526","1","Hispanic/Latino(a)"
"5527","1","White"
"5528","1","Asian"
"5529","1","Hispanic/Latino(a)"
"5530","1","White"
"5531","1","White"
"5532","1","Hispanic/Latino(a)"
"5533","1","Hispanic/Latino(a)"
"5534","1","White"
"5535","1","Hispanic/Latino(a)"
"5536","1","Black/African American"
"5537","1","Middle Eastern or South Asian"
"5538","1","White"
"5539","1","White"
"5540","1","White"
"5541","1","Hispanic/Latino(a)"
"5542","1","Black/African American"
"5543","1","Hispanic/Latino(a)"
"5544","1","Black/African American"
"5545","1","Hispanic/Latino(a)"
"5546","1","Hispanic/Latino(a)"
"5546","2","Hispanic/Latino(a)"
"5547","1","Pacific Islander"
"5548","1","White"
